,Unnamed: 0,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,-9999
252,252,253,Cody Kessler,JAX,QB,25,5,4,85,131,709,2,2,19,123,6.47,0,0,0,0,0.0,0,5.0,3,0,0.0,0.0,39.0,38.7,49.7,40.7,0.0,42,0.0,KessCo00
253,253,254,Paul Richardson,WAS,WR,26,7,4,0,0,0,0,0,2,9,4.5,0,35,20,262,13.1,2,0.0,0,2,0.0,0.0,39.0,59.1,62.1,49.1,0.0,101,0.0,RichPa01
254,254,255,Jay Ajayi,PHI,RB,25,4,3,0,0,0,0,0,45,184,4.09,3,6,5,20,4.0,0,1.0,1,3,1.0,0.0,38.0,43.4,47.4,40.9,0.0,78,0.0,AjayJa00
255,255,256,Kyle Juszczyk,SFO,RB,27,16,14,0,0,0,0,0,8,30,3.75,0,41,30,324,10.8,1,2.0,2,1,0.0,0.0,37.0,67.4,72.4,52.4,0.0,79,0.0,JuszKy00
256,256,257,DeVante Parker,MIA,WR,25,11,7,0,0,0,0,0,0,0,0.0,0,47,24,309,12.88,1,0.0,0,1,0.0,0.0,37.0,60.9,63.9,48.9,0.0,103,0.0,ParkDe01
257,257,258,Tim Patrick,DEN,WR,25,16,4,0,0,0,0,0,3,17,5.67,0,41,23,315,13.7,1,2.0,1,1,0.0,0.0,37.0,60.2,64.2,48.7,0.0,102,0.0,PatrTi00
258,258,259,Terrelle Pryor,2TM,QB,29,8,1,0,0,0,0,0,1,-1,-1.0,0,30,16,252,15.75,2,0.0,0,2,0.0,0.0,37.0,53.1,56.1,45.1,0.0,43,0.0,PryoTe00
259,259,260,Rex Burkhead,NWE,RB,28,8,4,0,0,0,0,0,57,186,3.26,0,20,14,131,9.36,1,2.0,1,1,0.0,0.0,36.0,49.7,56.7,42.7,0.0,80,0.0,BurkRe00
260,260,261,Ted Ginn Jr.,NOR,WR,33,5,3,0,0,0,0,0,3,26,8.67,0,30,17,209,12.29,2,1.0,1,2,1.0,0.0,36.0,52.5,56.5,44.0,0.0,106,0.0,GinnTe00
261,261,262,DaeSean Hamilton,DEN,WR,23,14,5,0,0,0,0,0,0,0,0.0,0,45,30,243,8.1,2,0.0,0,2,0.0,0.0,36.0,66.3,69.3,51.3,0.0,104,0.0,HamiDa01
262,262,263,Laquon Treadwell,MIN,WR,23,15,7,0,0,0,0,0,0,0,0.0,0,53,35,302,8.63,1,0.0,0,1,0.0,0.0,36.0,71.2,74.2,53.7,0.0,105,0.0,TreaLa00
263,263,264,Keke Coutee,HOU,WR,21,6,2,0,0,0,0,0,3,0,0.0,0,41,28,287,10.25,1,0.0,0,1,0.0,0.0,35.0,62.7,65.7,48.7,0.0,107,0.0,CoutKe00
264,264,265,Jack Doyle,IND,TE,28,6,6,0,0,0,0,0,0,0,0.0,0,33,26,245,9.42,2,1.0,1,2,0.0,0.0,35.0,60.5,64.5,47.5,0.0,36,0.0,DoylJa00
265,265,266,Rhett Ellison,NYG,TE,30,14,12,0,0,0,0,0,0,0,0.0,0,34,25,272,10.88,1,0.0,0,1,1.0,0.0,35.0,60.2,63.2,47.7,0.0,35,0.0,ElliRh00
266,266,267,Pierre Garcon,SFO,WR,32,8,8,0,0,0,0,0,0,0,0.0,0,46,24,286,11.92,1,0.0,0,1,0.0,0.0,35.0,58.6,61.6,46.6,0.0,108,0.0,GarcPi00
267,267,268,Isaiah McKenzie,2TM,WR,23,8,1,0,0,0,0,0,10,66,6.6,2,30,18,179,9.94,0,2.0,1,2,0.0,0.0,35.0,52.5,56.5,43.5,0.0,109,0.0,McKeIs00
268,268,269,Malcolm Brown,LAR,RB,25,12,0,0,0,0,0,0,43,212,4.93,0,7,5,52,10.4,1,0.0,0,1,1.0,0.0,34.0,39.4,42.4,36.9,0.0,81,0.0,BrowMa03
269,269,270,Jason Croom,BUF,TE,24,15,3,0,0,0,0,0,0,0,0.0,0,35,22,259,11.77,1,2.0,2,2,0.0,0.0,34.0,55.9,60.9,44.9,0.0,38,0.0,CrooJa00
270,270,271,Demetrius Harris,KAN,TE,27,15,3,0,0,0,0,0,0,0,0.0,0,25,12,164,13.67,3,0.0,0,3,0.0,0.0,34.0,46.4,49.4,40.4,0.0,37,0.0,HarrDe03
271,271,272,Ed Dickson,SEA,TE,31,10,1,0,0,0,0,0,1,9,9.0,0,13,12,143,11.92,3,0.0,0,3,0.0,0.0,33.0,45.2,48.2,39.2,0.0,39,0.0,DickEd00
272,272,273,Blaine Gabbert,TEN,QB,29,8,3,61,101,626,4,4,6,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,33.0,33.0,40.0,37.0,0.0,44,0.0,GabbBl00
273,273,274,Keith Kirkwood,NOR,WR,24,8,1,0,0,0,0,0,0,0,0.0,0,21,13,209,16.08,2,0.0,0,2,0.0,0.0,33.0,45.9,48.9,39.4,0.0,113,0.0,KirkKe00
274,274,275,Raheem Mostert,SFO,RB,26,9,0,0,0,0,0,0,34,261,7.68,1,7,6,25,4.17,0,1.0,1,1,0.0,0.0,33.0,38.6,42.6,35.6,0.0,82,0.0,MostRa00
275,275,276,Torrey Smith,CAR,WR,29,11,6,0,0,0,0,0,0,0,0.0,0,31,17,190,11.18,2,0.0,0,2,1.0,0.0,33.0,50.0,53.0,41.5,0.0,112,0.0,SmitTo02
276,276,277,Equanimeous St. Brown,GNB,WR,22,12,7,0,0,0,0,0,1,5,5.0,0,36,21,328,15.62,0,0.0,0,0,0.0,0.0,33.0,54.3,57.3,43.8,0.0,111,0.0,St.BEq00
277,277,278,Ryan Switzer,PIT,WR,24,16,1,0,0,0,0,0,6,21,3.5,0,44,36,253,7.03,1,2.0,0,1,0.0,0.0,33.0,69.4,72.4,51.4,0.0,110,0.0,SwitRy00
278,278,279,Tavon Austin,DAL,WR,28,7,0,0,0,0,0,0,6,55,9.17,0,13,8,140,17.5,2,0.0,0,2,0.0,0.0,32.0,39.5,42.5,35.5,0.0,114,0.0,AustTa00
279,279,280,Trenton Cannon,NYJ,RB,24,16,0,0,0,0,0,0,38,113,2.97,1,25,17,144,8.47,0,0.0,0,1,0.0,0.0,32.0,48.7,54.7,40.2,0.0,84,0.0,CannTr00
280,280,281,Levine Toilolo,DET,TE,27,16,10,0,0,0,0,0,0,0,0.0,0,24,21,263,12.52,1,0.0,0,1,0.0,0.0,32.0,53.3,56.3,42.8,0.0,40,0.0,ToilLe00
281,281,282,Jeff Wilson,SFO,RB,23,6,2,0,0,0,0,0,66,266,4.03,0,15,12,98,8.17,0,3.0,2,0,0.0,0.0,32.0,44.4,49.4,38.4,0.0,83,0.0,WilsJe01
282,282,283,James Develin,NWE,TE,30,16,8,0,0,0,0,0,6,8,1.33,4,17,12,61,5.08,0,0.0,0,4,0.0,0.0,31.0,42.9,42.9,36.9,0.0,42,0.0,DeveJa00
283,283,284,Wayne Gallman,NYG,RB,24,15,1,0,0,0,0,0,51,176,3.45,1,22,14,89,6.36,0,2.0,1,1,0.0,0.0,31.0,44.5,48.5,37.5,0.0,85,0.0,GallWa00
284,284,285,Ryan Griffin,HOU,TE,28,14,11,0,0,0,0,0,0,0,0.0,0,43,24,305,12.71,0,0.0,0,0,0.0,0.0,31.0,54.5,57.5,42.5,0.0,43,0.0,GrifRy00
285,285,286,Maurice Harris,WAS,WR,26,12,7,0,0,0,0,0,2,10,5.0,0,47,28,304,10.86,0,1.0,0,0,0.0,0.0,31.0,59.4,62.4,45.4,0.0,115,0.0,HarrMa05
286,286,287,Taysom Hill,NOR,QB,28,16,4,3,7,64,0,1,37,196,5.3,2,7,3,4,1.33,0,1.0,1,2,0.0,0.0,31.0,33.6,38.6,33.1,0.0,45,0.0,HillTa00
287,287,288,T.J. Jones,DET,WR,26,15,3,0,0,0,0,0,0,0,0.0,0,26,19,190,10.0,2,0.0,0,2,0.0,0.0,31.0,50.0,53.0,40.5,0.0,116,0.0,JoneT.00
288,288,289,Matt LaCosse,DEN,TE,26,15,5,0,0,0,0,0,0,0,0.0,0,37,24,250,10.42,1,0.0,0,1,0.0,0.0,31.0,55.0,58.0,43.0,0.0,41,0.0,LaCoMa00
289,289,290,Russell Shepard,NYG,WR,28,12,0,0,0,0,0,0,0,0,0.0,0,19,10,188,18.8,2,0.0,0,2,0.0,0.0,31.0,40.8,43.8,35.8,0.0,117,0.0,ShepRu00
290,290,291,Chase Daniel,CHI,QB,32,5,2,53,76,515,3,2,13,3,0.23,0,1,1,8,8.0,0,4.0,0,0,0.0,0.0,30.0,30.7,35.7,32.2,0.0,46,0.0,DaniCh00
291,291,292,Darren Fells,CLE,TE,32,16,11,0,0,0,0,0,0,0,0.0,0,12,11,117,10.64,3,0.0,0,3,0.0,0.0,30.0,40.7,43.7,35.2,0.0,45,0.0,FellDa01
292,292,293,Geoff Swaim,DAL,TE,25,9,9,0,0,0,0,0,0,0,0.0,0,32,26,242,9.31,1,0.0,0,1,0.0,0.0,30.0,56.2,59.2,43.2,0.0,44,0.0,SwaiGe00
293,293,294,Trent Taylor,SFO,WR,24,14,0,0,0,0,0,0,0,0,0.0,0,41,26,215,8.27,1,1.0,0,1,1.0,0.0,30.0,55.5,58.5,42.5,0.0,118,0.0,TaylTr02
294,294,295,Kalen Ballage,MIA,RB,23,12,0,0,0,0,0,0,36,191,5.31,1,11,9,56,6.22,0,1.0,1,1,0.0,0.0,29.0,37.7,41.7,33.2,0.0,86,0.0,BallKa00
295,295,296,Travis Benjamin,LAC,WR,29,12,3,0,0,0,0,0,7,41,5.86,0,24,12,186,15.5,1,0.0,0,1,0.0,0.0,29.0,40.7,43.7,34.7,0.0,119,0.0,BenjTr00
296,296,297,Bruce Ellington,2TM,WR,27,7,3,0,1,0,0,0,1,2,2.0,0,42,31,224,7.23,1,1.0,0,1,0.0,0.0,29.0,59.6,62.6,44.1,0.0,120,0.0,ElliBr00
297,297,298,Anthony Firkser,TEN,TE,23,12,0,0,0,0,0,0,0,0,0.0,0,20,19,225,11.84,1,0.0,0,1,0.0,0.0,29.0,47.5,50.5,38.0,0.0,46,0.0,FirkAn00
298,298,299,Luke Stocker,TEN,TE,30,16,11,0,0,0,0,0,1,0,0.0,0,21,15,165,11.0,2,0.0,0,2,0.0,0.0,29.0,43.5,46.5,36.0,0.0,47,0.0,StocLu00
299,299,300,Will Dissly,SEA,TE,22,4,4,0,0,0,0,0,0,0,0.0,0,14,8,156,19.5,2,0.0,0,2,0.0,0.0,28.0,35.6,38.6,31.6,0.0,49,0.0,DissWi00
300,300,301,Marcus Murphy,BUF,RB,27,11,1,0,0,0,0,0,52,250,4.81,0,19,11,26,2.36,0,1.0,0,0,0.0,0.0,28.0,38.6,41.6,33.1,0.0,87,0.0,MurpMa03
301,301,302,Michael Roberts,DET,TE,24,8,2,0,0,0,0,0,0,0,0.0,0,20,9,100,11.11,3,0.0,0,3,0.0,0.0,28.0,37.0,40.0,32.5,0.0,48,0.0,RobeMi01
302,302,303,James Washington,PIT,WR,22,14,6,0,0,0,0,0,0,0,0.0,0,38,16,217,13.56,1,0.0,0,1,0.0,0.0,28.0,43.7,46.7,35.7,0.0,121,0.0,WashJa00
303,303,304,Kyle Allen,CAR,QB,22,2,1,20,31,266,2,0,5,19,3.8,1,0,0,0,0.0,0,0.0,0,1,0.0,0.0,27.0,26.5,26.5,26.5,0.0,48,0.0,AlleKy00
304,304,305,Martavis Bryant,OAK,WR,27,8,2,0,0,0,0,0,3,23,7.67,0,27,19,266,14.0,0,1.0,1,0,0.0,0.0,27.0,45.9,49.9,36.4,0.0,124,0.0,BryaMa00
305,305,306,Virgil Green,LAC,TE,30,16,16,0,0,0,0,0,0,0,0.0,0,27,19,210,11.05,1,0.0,0,1,0.0,0.0,27.0,46.0,49.0,36.5,0.0,50,0.0,GreeVi00
306,306,307,Colt McCoy,WAS,QB,32,3,2,34,54,372,3,3,10,63,6.3,0,0,0,0,0.0,0,1.0,0,0,0.0,0.0,27.0,27.2,33.2,30.2,0.0,47,0.0,McCoCo00
307,307,308,Chris Moore,BAL,WR,25,16,0,0,0,0,0,0,5,17,3.4,0,25,19,196,10.32,1,0.0,0,1,0.0,0.0,27.0,46.3,49.3,36.8,0.0,122,0.0,MoorCh00
308,308,309,Trent Sherfield,ARI,WR,22,13,2,0,0,0,0,0,0,0,0.0,0,28,19,210,11.05,1,0.0,0,1,0.0,0.0,27.0,46.0,49.0,36.5,0.0,123,0.0,SherTr00
309,309,310,Erik Swoope,IND,TE,26,7,2,0,0,0,0,0,0,0,0.0,0,10,8,87,10.88,3,0.0,0,3,0.0,0.0,27.0,34.7,34.7,30.7,0.0,51,0.0,SwooEr00
310,310,311,Brandon Bolden,MIA,RB,28,16,0,0,0,0,0,0,8,91,11.38,2,3,3,13,4.33,1,1.0,1,3,0.0,0.0,26.0,29.4,30.4,27.9,0.0,88,0.0,BoldBr00
311,311,312,Bennie Fowler,NYG,WR,27,10,5,0,0,0,0,0,0,0,0.0,0,27,16,199,12.44,1,1.0,0,1,0.0,0.0,26.0,41.9,44.9,33.9,0.0,125,0.0,FowlBe00
312,312,313,Brandon LaFell,OAK,WR,32,6,5,0,0,0,0,0,0,0,0.0,0,16,12,135,11.25,2,0.0,0,2,0.0,0.0,26.0,37.5,40.5,31.5,0.0,127,0.0,LaFeBr00
313,313,314,Andre Roberts,NYJ,WR,30,16,1,0,0,0,0,0,2,20,10.0,0,17,10,79,7.9,1,3.0,1,3,0.0,0.0,26.0,35.9,36.9,30.9,0.0,126,0.0,RobeAn00
314,314,315,Mo Alie-Cox,IND,TE,25,9,1,0,0,0,0,0,0,0,0.0,0,13,7,133,19.0,2,0.0,0,2,0.0,0.0,25.0,32.3,35.3,28.8,0.0,52,0.0,AlieMo00
315,315,316,Justin Hardy,ATL,WR,27,16,0,0,0,0,0,0,0,0,0.0,0,22,14,133,9.5,2,1.0,0,2,0.0,0.0,25.0,39.3,42.3,32.3,0.0,128,0.0,HardJu00
316,316,317,Josh Hill,NOR,TE,28,16,11,0,0,0,0,0,0,0,0.0,0,24,16,185,11.56,1,0.0,0,1,0.0,0.0,25.0,40.5,43.5,32.5,0.0,54,0.0,HillJo02
317,317,318,Cody Latimer,NYG,WR,26,6,2,0,0,0,0,0,0,0,0.0,0,16,11,190,17.27,1,0.0,0,1,0.0,0.0,25.0,36.0,39.0,30.5,0.0,129,0.0,LatiCo00
318,318,319,Lee Smith,OAK,TE,31,16,4,0,0,0,0,0,0,0,0.0,0,11,10,73,7.3,3,0.0,0,3,0.0,0.0,25.0,35.3,35.3,30.3,0.0,53,0.0,SmitLe00
319,319,320,Rod Smith,DAL,RB,26,16,1,0,0,0,0,0,44,127,2.89,1,12,9,60,6.67,0,0.0,0,1,0.0,0.0,25.0,33.7,36.7,29.2,0.0,89,0.0,SmitRo06
320,320,321,Cody Core,CIN,WR,24,14,3,0,0,0,0,0,0,0,0.0,0,28,13,160,12.31,1,0.0,0,1,1.0,0.0,24.0,37.0,40.0,30.5,0.0,130,0.0,CoreCo00
321,321,322,Tyler Eifert,CIN,TE,28,4,2,0,0,0,0,0,0,0,0.0,0,19,15,179,11.93,1,0.0,0,1,0.0,0.0,24.0,38.9,41.9,31.4,0.0,55,0.0,EifeTy00
322,322,323,Chad Williams,ARI,WR,24,10,7,0,0,0,0,0,1,9,9.0,0,46,17,171,10.06,1,0.0,0,1,0.0,0.0,24.0,41.0,44.0,32.5,0.0,131,0.0,WillCh05
323,323,324,Jordan Akins,HOU,TE,26,16,6,0,0,0,0,0,0,0,0.0,0,25,17,225,13.24,0,0.0,0,0,0.0,0.0,23.0,39.5,42.5,31.0,0.0,57,0.0,AkinJo00
324,324,325,Richie James,SFO,WR,23,13,2,0,0,0,0,0,0,0,0.0,0,14,9,130,14.44,1,2.0,1,2,0.0,0.0,23.0,32.0,36.0,27.5,0.0,132,0.0,JameRi00
325,325,326,Lance Kendricks,GNB,TE,30,16,3,0,0,0,0,0,0,0,0.0,0,25,19,170,8.95,1,0.0,0,1,0.0,0.0,23.0,42.0,45.0,32.5,0.0,56,0.0,KendLa00
326,326,327,Austin Carr,NOR,WR,25,14,2,0,0,0,0,0,0,0,0.0,0,14,9,97,10.78,2,0.0,0,2,0.0,0.0,22.0,30.7,30.7,26.2,0.0,133,0.0,CarrAu00
327,327,328,Hayden Hurst,BAL,TE,25,12,0,0,0,0,0,0,1,0,0.0,0,23,13,163,12.54,1,0.0,0,1,0.0,0.0,22.0,35.3,38.3,28.8,0.0,58,0.0,HursHa00
328,328,329,Dan Arnold,NOR,WR,23,10,1,0,0,0,0,0,0,0,0.0,0,19,12,150,12.5,1,1.0,0,1,0.0,0.0,21.0,33.0,36.0,27.0,0.0,135,0.0,ArnoDa00
329,329,330,Marcell Ateman,OAK,WR,24,7,6,0,0,0,0,0,0,0,0.0,0,31,15,154,10.27,1,0.0,0,1,0.0,0.0,21.0,36.4,39.4,28.9,0.0,134,0.0,AtemMa00
330,330,331,Nick Boyle,BAL,TE,25,16,13,0,0,0,0,0,0,0,0.0,0,37,23,213,9.26,0,0.0,0,0,0.0,0.0,21.0,44.3,47.3,32.8,0.0,60,0.0,BoylNi00
331,331,332,Garrett Celek,SFO,TE,30,15,1,0,0,0,0,0,0,0,0.0,0,8,5,90,18.0,2,0.0,0,2,0.0,0.0,21.0,26.0,26.0,23.5,0.0,62,0.0,CeleGa00
332,332,333,Marvin Hall,ATL,WR,25,16,0,0,0,0,0,0,2,0,0.0,0,19,10,149,14.9,1,0.0,0,1,0.0,0.0,21.0,30.9,33.9,25.9,0.0,136,0.0,HallMa02
333,333,334,Josh McCown,NYJ,QB,39,4,3,60,110,539,1,4,5,32,6.4,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,21.0,20.8,27.8,24.8,0.0,49,0.0,McCoJo01
334,334,335,James O'Shaughnessy,JAX,TE,26,14,9,0,0,0,0,0,0,0,0.0,0,38,24,214,8.92,0,0.0,0,0,0.0,0.0,21.0,45.4,48.4,33.4,0.0,59,0.0,O'ShJa00
335,335,336,Maxx Williams,BAL,TE,24,13,6,0,0,0,0,0,3,8,2.67,0,17,16,143,8.94,1,0.0,0,1,0.0,0.0,21.0,37.1,40.1,29.1,0.0,61,0.0,WillMa04
336,336,337,Josh Bellamy,CHI,WR,29,16,2,0,0,0,0,0,0,0,0.0,0,25,14,117,8.36,1,0.0,0,1,1.0,0.0,20.0,33.7,36.7,26.7,0.0,138,0.0,BellJo02
337,337,338,DeAndre Carter,2TM,WR,25,14,4,0,0,0,0,0,1,7,7.0,0,25,22,216,9.82,0,5.0,1,0,0.0,0.0,20.0,42.3,46.3,31.3,0.0,137,0.0,CartDe02
338,338,339,Brandon Marshall,SEA,WR,34,7,2,0,0,0,0,0,0,0,0.0,0,23,11,136,12.36,1,0.0,0,1,0.0,0.0,20.0,30.6,33.6,25.1,0.0,139,0.0,MarsBr00
339,339,340,Michael Floyd,WAS,WR,29,13,3,0,0,0,0,0,0,0,0.0,0,24,10,100,10.0,1,0.0,0,1,1.0,0.0,18.0,28.0,31.0,23.0,0.0,140,0.0,FloyMi00
340,340,341,Mike Gesicki,MIA,TE,23,16,7,0,0,0,0,0,0,0,0.0,0,32,22,202,9.18,0,1.0,1,0,0.0,0.0,18.0,40.2,44.2,29.2,0.0,63,0.0,GesiMi00
341,341,342,Andy Janovich,DEN,RB,25,16,7,0,0,0,0,0,2,5,2.5,0,10,8,112,14.0,1,0.0,0,1,0.0,0.0,18.0,25.7,28.7,21.7,0.0,90,0.0,JanoAn00
342,342,343,Zach Line,NOR,RB,28,16,6,0,0,0,0,0,9,41,4.56,0,10,5,14,2.8,2,0.0,0,2,0.0,0.0,18.0,22.5,22.5,20.0,0.0,91,0.0,LineZa01
343,343,344,Matt Barkley,BUF,QB,28,1,1,15,25,232,2,0,3,-2,-0.67,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,17.0,17.1,17.1,17.1,0.0,50,0.0,BarkMa00
344,344,345,Leonte Carroo,MIA,WR,24,9,0,0,0,0,0,0,1,14,14.0,0,4,2,94,47.0,1,0.0,0,1,0.0,0.0,17.0,18.8,18.8,17.8,0.0,143,0.0,CarrLe00
345,345,346,Alex Erickson,CIN,WR,26,16,6,0,0,0,0,0,3,22,7.33,0,29,20,167,8.35,0,1.0,1,0,0.0,0.0,17.0,36.9,40.9,26.9,0.0,142,0.0,EricAl01
346,346,347,Darius Jennings,TEN,WR,26,16,0,1,1,21,0,0,1,2,2.0,0,15,11,101,9.18,0,0.0,0,1,0.0,0.0,17.0,28.1,31.1,22.6,0.0,141,0.0,JennDa00
347,347,348,Jordan Leggett,NYJ,TE,23,15,4,0,0,0,0,0,0,0,0.0,0,24,14,114,8.14,1,0.0,0,1,0.0,0.0,17.0,31.4,34.4,24.4,0.0,64,0.0,LeggJo00
348,348,349,Charles Clay,BUF,TE,29,13,12,0,0,0,0,0,0,0,0.0,0,36,21,184,8.76,0,1.0,1,0,0.0,0.0,16.0,37.4,41.4,26.9,0.0,65,0.0,ClayCh00
349,349,350,Marcus Johnson,IND,WR,24,5,0,0,0,0,0,0,1,-2,-2.0,0,8,6,102,17.0,1,0.0,0,1,0.0,0.0,16.0,22.0,25.0,19.0,0.0,146,0.0,JohnMa07
350,350,351,Jake Kumerow,GNB,WR,26,5,2,0,0,0,0,0,0,0,0.0,0,11,8,103,12.88,1,0.0,0,1,0.0,0.0,16.0,24.3,27.3,20.3,0.0,144,0.0,KumeJa00
351,351,352,MyCole Pruitt,TEN,TE,26,15,1,0,0,0,0,0,0,0,0.0,0,11,9,102,11.33,1,0.0,0,1,0.0,0.0,16.0,25.2,28.2,20.7,0.0,66,0.0,PruiMy00
352,352,353,Anthony Sherman,KAN,RB,30,16,1,0,0,0,0,0,1,2,2.0,0,9,8,96,12.0,1,0.0,0,1,0.0,0.0,16.0,23.8,23.8,19.8,0.0,92,0.0,SherAn00
353,353,354,Deonte Thompson,2TM,WR,29,13,6,0,0,0,0,0,0,0,0.0,0,30,17,161,9.47,0,0.0,0,0,0.0,0.0,16.0,33.1,36.1,24.6,0.0,145,0.0,ThomDe04
354,354,355,DJ Chark,JAX,WR,22,11,0,0,0,0,0,0,0,0,0.0,0,32,14,174,12.43,0,1.0,1,0,0.0,0.0,15.0,29.4,33.4,22.4,0.0,147,0.0,CharDJ00
355,355,356,Brian Hill,ATL,RB,23,10,0,0,0,0,0,0,20,157,7.85,0,2,1,9,9.0,0,1.0,1,0,0.0,0.0,15.0,15.6,19.6,15.1,0.0,95,0.0,HillBr02
356,356,357,Cameron Meredith,NOR,WR,26,6,1,0,0,0,0,0,0,0,0.0,0,10,9,114,12.67,1,1.0,1,1,0.0,0.0,15.0,24.4,28.4,19.9,0.0,148,0.0,MereCa00
357,357,358,Taquan Mizzell,CHI,RB,25,9,1,0,0,0,0,0,9,16,1.78,0,10,8,78,9.75,1,0.0,0,1,0.0,0.0,15.0,23.4,23.4,19.4,0.0,93,0.0,MizzTa00
358,358,359,Nick O'Leary,MIA,TE,26,12,7,0,0,0,0,0,0,0,0.0,0,10,8,86,10.75,1,0.0,0,1,0.0,0.0,15.0,22.6,22.6,18.6,0.0,69,0.0,OLeaNi00
359,359,360,Logan Paulsen,ATL,TE,31,15,10,0,0,0,0,0,0,0,0.0,0,9,9,91,10.11,1,0.0,0,1,0.0,0.0,15.0,24.1,24.1,19.6,0.0,67,0.0,PaulLo00
360,360,361,Austin Seferian-Jenkins,JAX,TE,26,5,5,0,0,0,0,0,0,0,0.0,0,19,11,90,8.18,1,0.0,0,1,0.0,0.0,15.0,26.0,26.0,20.5,0.0,68,0.0,SefeAu00
361,361,362,Scott Simonson,NYG,TE,26,16,4,0,0,0,0,0,0,0,0.0,0,14,9,86,9.56,1,0.0,0,1,0.0,0.0,15.0,23.6,23.6,19.1,0.0,70,0.0,SimoSc00
362,362,363,Vyncint Smith,HOU,WR,22,7,1,0,0,0,0,0,0,0,0.0,0,10,5,91,18.2,1,0.0,0,1,0.0,0.0,15.0,20.1,20.1,17.6,0.0,149,0.0,SmitVy00
363,363,364,Dwayne Washington,NOR,RB,24,13,0,0,0,0,0,0,27,154,5.7,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,15.0,15.4,18.4,15.4,0.0,94,0.0,WashDw00
364,364,365,Alex Armah,CAR,RB,24,16,2,0,0,0,0,0,9,15,1.67,2,1,1,5,5.0,0,0.0,0,2,0.0,0.0,14.0,15.0,15.0,14.5,0.0,97,0.0,ArmaAl00
365,365,366,Cameron Artis-Payne,CAR,RB,28,9,0,0,0,0,0,0,19,69,3.63,1,4,3,15,5.0,0,0.0,0,1,0.0,0.0,14.0,17.4,17.4,15.9,0.0,96,0.0,ArtiCa00
366,366,367,Deontay Burnett,NYJ,WR,21,5,1,0,0,0,0,0,0,0,0.0,0,15,10,143,14.3,0,0.0,0,0,0.0,0.0,14.0,24.3,27.3,19.3,0.0,151,0.0,BurnDe00
367,367,368,Taylor Heinicke,CAR,QB,25,6,1,35,57,320,1,3,5,31,6.2,0,0,0,0,0.0,0,1.0,0,0,0.0,0.0,14.0,13.9,19.9,16.9,0.0,51,0.0,HeinTa00
368,368,369,Andy Jones,DET,WR,24,8,3,0,0,0,0,0,0,0,0.0,0,24,11,80,7.27,1,0.0,0,1,0.0,0.0,14.0,25.0,25.0,19.5,0.0,152,0.0,JoneAn01
369,369,370,Ronald Jones II,TAM,RB,21,9,0,0,0,0,0,0,23,44,1.91,1,9,7,33,4.71,0,0.0,0,1,0.0,0.0,14.0,20.7,20.7,17.2,0.0,98,0.0,JoneRo01
370,370,371,Trey Quinn,WAS,WR,23,3,2,0,0,0,0,0,1,0,0.0,0,10,9,75,8.33,1,0.0,0,1,0.0,0.0,14.0,22.5,22.5,18.0,0.0,153,0.0,QuinTr00
371,371,372,Damion Ratley,CLE,WR,23,13,3,0,0,0,0,0,0,0,0.0,0,20,13,144,11.08,0,0.0,0,0,0.0,0.0,14.0,27.4,30.4,20.9,0.0,150,0.0,RatlDa00
372,372,373,Robert Tonyan,GNB,TE,24,16,1,0,0,0,0,0,0,0,0.0,0,6,4,77,19.25,1,0.0,0,1,0.0,0.0,14.0,17.7,17.7,15.7,0.0,71,0.0,TonyRo00
373,373,374,Sam Bradford,ARI,QB,31,3,3,50,80,400,2,4,2,7,3.5,0,0,0,0,0.0,0,3.0,2,0,0.0,0.0,13.0,12.7,21.7,16.7,0.0,53,0.0,BradSa00
374,374,375,Derek Carrier,OAK,TE,28,16,2,0,0,0,0,0,0,0,0.0,0,12,7,67,9.57,1,0.0,0,1,0.0,0.0,13.0,19.7,19.7,16.2,0.0,73,0.0,CarrDe00
375,375,376,Seth Devalve,CLE,TE,25,13,4,0,0,0,0,0,0,0,0.0,0,7,5,74,14.8,1,0.0,0,1,0.0,0.0,13.0,18.4,18.4,15.9,0.0,72,0.0,DevaSe00
376,376,377,Nathan Peterman,BUF,QB,24,4,2,44,81,296,1,7,10,50,5.0,1,0,0,0,0.0,0,0.0,0,1,0.0,0.0,13.0,12.8,19.8,19.8,0.0,52,0.0,PeteNa00
377,377,378,Brandon Powell,DET,WR,23,6,1,0,0,0,0,0,1,4,4.0,0,17,11,129,11.73,0,0.0,0,0,0.0,0.0,13.0,24.3,27.3,18.8,0.0,154,0.0,PoweBr00
378,378,379,Adam Shaheen,CHI,RB,24,6,4,0,0,0,0,0,0,0,0.0,0,6,5,48,9.6,1,0.0,0,1,1.0,0.0,13.0,17.8,17.8,15.3,0.0,100,0.0,ShahAd00
