,Unnamed: 0,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,-9999
506,506,507,Paul Lasike,CHI,RB,26,10,3,0,0,0,0,0,3,8,2.67,0,1,1,3,3.0,0,0.0,0,0,0.0,0.0,1.0,2.1,2.1,1.6,0.0,148,0.0,LasiPa00
507,507,508,Terrence Magee,SEA,RB,23,2,0,0,0,0,0,0,3,12,4.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,1.0,1.2,1.2,1.2,0.0,145,0.0,MageTe00
508,508,509,Chris Manhertz,2TM,TE,24,7,2,0,0,0,0,0,0,0,0.0,0,1,1,10,10.0,0,0.0,0,0,0.0,0.0,1.0,2.0,2.0,1.5,0.0,105,0.0,ManhCh00
509,509,510,Paul McRoberts,LAR,WR,24,2,0,0,0,0,0,0,0,0,0.0,0,1,1,6,6.0,0,0.0,0,0,0.0,0.0,1.0,1.6,1.6,1.1,0.0,197,0.0,McRoPa00
510,510,511,Raheem Mostert,2TM,RB,24,3,0,0,0,0,0,0,1,6,6.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,1.0,0.6,0.6,0.6,0.0,154,0.0,MostRa00
511,511,512,Matthew Mulligan,DET,TE,31,8,0,0,0,0,0,0,0,0,0.0,0,1,1,8,8.0,0,0.0,0,0,0.0,0.0,1.0,1.8,1.8,1.3,0.0,106,0.0,MullMa00
512,512,513,Roosevelt Nix,PIT,RB,24,10,2,0,0,0,0,0,0,0,0.0,0,2,2,5,2.5,0,0.0,0,0,0.0,0.0,1.0,2.5,2.5,1.5,0.0,156,0.0,NixxRo01
513,513,514,MyCole Pruitt,2TM,TE,24,4,0,0,0,0,0,0,0,0,0.0,0,2,2,13,6.5,0,0.0,0,0,0.0,0.0,1.0,3.3,3.3,2.3,0.0,102,0.0,PruiMy00
514,514,515,Daryl Richardson,PIT,RB,26,3,0,0,0,0,0,0,2,7,3.5,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,1.0,0.7,0.7,0.7,0.0,152,0.0,RichDa00
515,515,516,Stevan Ridley,ATL,RB,27,1,0,0,0,0,0,0,3,7,2.33,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,1.0,0.7,0.7,0.7,0.0,153,0.0,RidlSt00
516,516,517,Rashad Ross,WAS,WR,26,5,0,0,0,0,0,0,0,0,0.0,0,1,1,8,8.0,0,0.0,0,0,0.0,0.0,1.0,1.8,1.8,1.3,0.0,196,0.0,RossRa00
517,517,518,Anthony Sherman,KAN,RB,28,16,3,0,0,0,0,0,0,0,0.0,0,6,4,11,2.75,0,0.0,0,0,0.0,0.0,1.0,5.1,5.1,3.1,0.0,149,0.0,SherAn00
518,518,519,Lorenzo Taliaferro,BAL,RB,25,3,0,0,0,0,0,0,1,0,0.0,0,3,3,10,3.33,0,0.0,0,0,0.0,0.0,1.0,4.0,4.0,2.5,0.0,150,0.0,TaliLo00
519,519,520,Stepfan Taylor,ARI,RB,25,15,0,0,0,0,0,0,4,12,3.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,1.0,1.2,1.2,1.2,0.0,146,0.0,TaylSt00
520,520,521,Tony Washington,JAX,WR,24,2,0,0,0,0,0,0,0,0,0.0,0,1,1,9,9.0,0,0.0,0,0,0.0,0.0,1.0,1.9,1.9,1.4,0.0,194,0.0,WashTo00
521,521,522,Mario Alford,CLE,0,24,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,0.0,AlfoMa00
522,522,523,Joique Bell,2TM,RB,30,7,0,0,0,0,0,0,3,6,2.0,0,1,1,-2,-2.0,0,0.0,0,0,0.0,0.0,0.0,1.4,1.4,0.9,0.0,157,0.0,BellJo01
523,523,524,Braedon Bowman,NYJ,0,22,3,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,0.0,BowmBr00
524,524,525,Daniel Braverman,CHI,0,23,3,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201,0.0,BravDa00
525,525,526,Brandon Burks,NYJ,RB,23,1,0,0,0,0,0,0,2,-4,-2.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,-0.4,-0.4,-0.4,0.0,164,0.0,BurkBr00
526,526,527,Isaiah Burse,SDG,0,25,9,1,0,0,0,0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202,0.0,BursIs01
527,527,528,Michael Burton,DET,0,24,15,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,BurtMi00
528,528,529,Orson Charles,DET,0,25,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.0,CharOr00
529,529,530,Kellen Clemens,SDG,QB,33,12,0,0,1,0,0,0,2,-1,-0.5,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,-0.1,-0.1,-0.1,0.0,66,0.0,ClemKe00
530,530,531,Asante Cleveland,SDG,0,24,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,0.0,ClevAs00
531,531,532,Chase Coffman,IND,0,30,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,0.0,CoffCh00
532,532,533,Geremy Davis,SDG,0,24,3,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,0.0,DaviGe00
533,533,534,Kellen Davis,NYJ,0,31,8,7,0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,0.0,DaviKe01
534,534,535,Jim Dray,2TM,0,30,6,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,0.0,DrayJi00
535,535,536,Thomas Duarte,MIA,0,21,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,0.0,DuarTh00
536,536,537,Donteea Dye,TAM,0,23,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,0.0,DyexDo00
537,537,538,Isaac Fruechte,MIN,0,25,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,0.0,FrueIs00
538,538,539,Manasseh Garner,BUF,0,24,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,0.0,GarnMa00
539,539,540,Aaron Green,LAR,0,24,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,GreeAa01
540,540,541,Glenn Gronkowski,BUF,0,23,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,GronGl01
541,541,542,Russell Hansbrough,TAM,0,23,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,0.0,HansRu00
542,542,543,Cory Harkey,LAR,0,26,12,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,0.0,HarkCo00
543,543,544,Clark Harris,CIN,0,32,13,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,0.0,HarrCl20
544,544,545,Temarrick Hemingway,LAR,0,23,8,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,0.0,HemiTe00
545,545,546,Chad Henne,JAX,QB,31,1,0,0,0,0,0,0,1,-2,-2.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,-0.2,-0.2,-0.2,0.0,67,0.0,HennCh01
546,546,547,Julian Howsare,NYJ,0,24,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,HowsJu00
547,547,548,Joe Kerridge,GNB,RB,24,8,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,0.0,KerrJo00
548,548,549,Jake Lampman,NOR,0,23,6,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207,0.0,LampJa00
549,549,550,Khari Lee,DET,0,24,8,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,0.0,LeexKh00
550,550,551,Dezmin Lewis,BUF,0,24,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,0.0,LewiDe02
551,551,552,Tony Lippett,MIA,0,24,16,13,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,0.0,LippTo00
552,552,553,Vince Mayle,DAL,0,25,6,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,MaylVi00
553,553,554,Tre McBride,TEN,0,24,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211,0.0,McBrTr00
554,554,555,A.J. McCarron,CIN,0,26,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0.0,McCaA.00
555,555,556,David Morgan,MIN,TE,23,12,0,0,0,0,0,0,0,0,0.0,0,1,1,4,4.0,0,0.0,0,0,0.0,0.0,0.0,1.4,1.4,0.9,0.0,107,0.0,MorgDa01
556,556,557,Marcus Murphy,NOR,RB,25,3,0,0,0,0,0,0,0,0,0.0,0,1,1,3,3.0,0,0.0,0,0,0.0,0.0,0.0,1.3,1.3,0.8,0.0,159,0.0,MurpMa03
557,557,558,Troy Niklas,ARI,TE,24,3,2,0,0,0,0,0,0,0,0.0,0,2,1,0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,120,0.0,NiklTr00
558,558,559,James O'Shaughnessy,KAN,TE,24,16,3,0,0,0,0,0,0,0,0.0,0,3,2,-1,-0.5,0,0.0,0,0,0.0,0.0,0.0,1.9,1.9,0.9,0.0,127,0.0,O'ShJa00
559,559,560,Ryan O'Malley,OAK,0,23,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,OMalRy00
560,560,561,Jordan Payton,CLE,WR,23,4,0,0,0,0,0,0,0,0,0.0,0,3,1,3,3.0,0,0.0,0,0,0.0,0.0,0.0,1.3,1.3,0.8,0.0,198,0.0,PaytJo00
561,561,562,Demarcus Robinson,KAN,0,22,16,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,0.0,RobiDe01
562,562,563,Khiry Robinson,NYJ,RB,27,1,0,0,0,0,0,0,8,22,2.75,0,0,0,0,0.0,0,1.0,1,0,0.0,0.0,0.0,0.2,1.2,0.2,0.0,160,0.0,RobiKh00
563,563,564,Mark Sanchez,DAL,QB,30,2,0,10,18,93,0,2,4,-2,-0.5,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,-0.5,1.5,1.5,0.0,68,0.0,SancMa00
564,564,565,Matt Schaub,ATL,QB,35,4,0,1,3,16,0,0,2,-2,-1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,63,0.0,SchaMa00
565,565,566,Rashawn Scott,MIA,0,24,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213,0.0,ScotRa01
566,566,567,Scott Simonson,CAR,0,24,5,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,0.0,SimoSc00
567,567,568,Rod Smith,DAL,RB,24,7,0,0,0,0,0,0,0,0,0.0,0,1,1,4,4.0,0,0.0,0,0,0.0,0.0,0.0,1.4,1.4,0.9,0.0,158,0.0,SmitRo06
568,568,569,Tevaun Smith,IND,0,23,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214,0.0,SmitTe03
569,569,570,Nate Solder,NWE,0,28,15,15,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,SoldNa00
570,570,571,Randall Telfer,CLE,TE,24,14,5,0,0,0,0,0,0,0,0.0,0,7,2,4,2.0,0,0.0,0,0,0.0,0.0,0.0,2.4,2.4,1.4,0.0,108,0.0,TelfRa00
571,571,572,Eric Tomlinson,NYJ,0,24,7,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,0.0,TomlEr01
572,572,573,Hakeem Valles,ARI,0,24,11,1,0,0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,0.0,VallHa00
573,573,574,Joe Webb,CAR,WR,30,14,0,0,0,0,0,0,0,0,0.0,0,3,1,3,3.0,0,0.0,0,0,0.0,0.0,0.0,1.3,1.3,0.8,0.0,199,0.0,WebbJo00
574,574,575,Eric Weems,ATL,0,31,16,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,0.0,WeemEr00
575,575,576,Kasen Williams,SEA,0,24,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216,0.0,WillKa02
576,576,577,Maxx Williams,BAL,0,22,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,0.0,WillMa04
577,577,578,T.J. Yates,MIA,0,29,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,YateT.00
578,578,579,Bralon Addison,CHI,RB,23,2,0,0,0,0,0,0,1,4,4.0,0,1,1,11,11.0,0,1.0,1,0,0.0,0.0,-1.0,0.5,1.5,0.0,0.0,165,0.0,AddiBr01
579,579,580,Sean Mannion,LAR,QB,24,1,0,3,6,19,0,1,1,-1,-1.0,0,0,0,0,0.0,0,1.0,0,0,0.0,0.0,-1.0,-1.3,-0.3,-0.3,0.0,69,0.0,MannSe00
580,580,581,Tyler Ervin,HOU,RB,23,12,0,0,0,0,0,0,1,3,3.0,0,5,3,18,6.0,0,3.0,2,0,0.0,0.0,-2.0,1.1,3.1,-0.4,0.0,166,0.0,ErviTy00
581,581,582,Brett Hundley,GNB,QB,23,4,0,2,10,17,0,1,3,-2,-0.67,0,0,0,0,0.0,0,1.0,0,0,0.0,0.0,-2.0,-1.5,-0.5,-0.5,0.0,70,0.0,HundBr00
582,582,583,Keshawn Martin,SFO,0,26,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,1.0,1,0,0.0,0.0,-2.0,-2.0,-1.0,-2.0,0.0,218,0.0,MartKe01
583,583,584,Kalif Raymond,DEN,0,22,4,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,2.0,1,0,0.0,0.0,-2.0,-2.0,-1.0,-2.0,0.0,219,0.0,RaymKa00
584,584,585,Matthew Slater,NWE,WR,31,13,0,0,0,0,0,0,1,5,5.0,0,1,0,0,0.0,0,2.0,1,0,0.0,0.0,-2.0,-1.5,-0.5,-1.5,0.0,217,0.0,SlatMa00
